query_id,num_docs,fidelity_tau,weighted_fidelity
9733,9,0.8888888888888888,0.7790713985131157
9734,9,0.5555555555555556,0.7534542011502314
9735,9,-0.3333333333333333,-0.4228853976714825
9736,9,0.05555555555555555,-0.07250315612287846
9737,8,0.6428571428571428,0.799011325949565
9738,5,0.9999999999999999,1.0
9739,8,0.0,0.2964144922094987
9740,9,0.3333333333333333,0.2681301725347172
9741,9,0.0,-0.11353275354187124
9742,7,1.0,1.0
9743,5,-0.39999999999999997,-0.5255474452554745
9744,9,-0.1111111111111111,-0.09573572731098344
9745,8,0.3571428571428571,0.5341342844627995
9746,7,0.4285714285714286,0.258647076828895
9747,7,0.5238095238095238,0.6388123660850934
9748,10,0.5555555555555555,0.5095515512803144
9749,8,-0.2857142857142857,-0.4611100682059945
9750,7,0.4285714285714286,0.5613712886440159
9751,7,0.14285714285714288,0.3764921946740128
9752,5,0.0,-0.14051094890510937
9753,7,0.23809523809523814,0.17294153657790015
9754,8,-0.2857142857142857,-0.35936424504098585
9755,10,0.5111111111111111,0.35184934290746506
9756,9,0.3888888888888889,0.6080095385046993
9757,7,0.7142857142857143,0.598255280073462
9758,9,0.16666666666666666,0.15358044606536675
9759,7,0.23809523809523814,0.28451178451178455
9760,10,-0.24444444444444444,-0.27390145870026633
9761,9,-0.16666666666666666,-0.27097068312526307
9762,8,0.42857142857142855,0.4105500281584382
9763,9,0.2777777777777778,0.3560632627296956
9764,9,0.3333333333333333,0.5220051900687334
9765,9,0.2777777777777778,0.1312245756768131
9766,9,0.2777777777777778,0.31743582550147287
9767,7,-0.23809523809523814,-0.20171411080501983
9768,10,0.28888888888888886,0.24383928705836314
9769,8,0.14285714285714285,0.32695075402039914
9770,7,0.04761904761904762,-0.04775022956841134
9771,8,0.42857142857142855,0.5694887679118954
9772,9,-0.1111111111111111,-0.25476925234955833
9773,8,0.7142857142857142,0.7371879106438894
9774,9,-0.05555555555555555,-0.2086547902931688
9775,9,-0.2222222222222222,-0.24964931968017967
9776,10,0.1111111111111111,0.3280193891222206
9777,8,-0.3571428571428571,-0.32732619986233635
9778,8,0.07142857142857142,-0.13935298166572782
9779,7,0.14285714285714288,0.09917355371900821
9780,9,0.05555555555555555,0.26844578482255577
9781,5,0.19999999999999998,0.014598540145985446
9782,9,0.4444444444444444,0.588494178706691
9783,10,0.3333333333333333,0.11026810579716687
9784,7,0.04761904761904762,0.10009182736455469
9785,10,0.15555555555555553,0.12806153938791795
9786,8,0.5714285714285714,0.4933984106126026
9787,8,0.07142857142857142,0.3712533633690007
9788,10,0.7777777777777777,0.8864050339460177
9789,7,0.9047619047619049,0.8928680746862565
9790,9,0.1111111111111111,-0.05235657174919345
9791,10,-0.15555555555555553,0.03168796760451014
9792,7,0.6190476190476191,0.67003367003367
9793,10,0.911111111111111,0.8583751072573725
9794,8,0.14285714285714285,0.4103623052374694
9795,10,0.3333333333333333,0.5580544641647474
9796,7,0.04761904761904762,-0.0171411080501989
9797,9,-0.16666666666666666,0.12286085004909522
9798,10,0.24444444444444444,0.4591669301058272
9799,10,-0.24444444444444444,-0.25875747038191144
9800,10,-0.4222222222222222,-0.5044634120640081
9801,10,-0.06666666666666667,-0.08773276731547974
9802,8,0.42857142857142855,0.2792691320943621
9803,8,0.5714285714285714,0.7680370439897377
9804,9,0.0,-0.13476644690699938
9805,8,0.5714285714285714,0.7711031850322256
9806,10,0.37777777777777777,0.4083005916090864
9807,8,0.07142857142857142,-0.06926975783743186
9808,9,0.05555555555555555,0.3165591247019217
9809,8,0.9999999999999998,0.9999999999999998
9810,6,0.4666666666666666,0.5605442176870749
9811,8,0.4999999999999999,0.40329140854765044
9812,9,0.0,0.04006522653948644
9813,10,0.6,0.4351864396573786
9814,9,0.4444444444444444,0.5748702482816664
9815,9,0.0,-0.149039135923692
9816,7,0.23809523809523814,0.30578512396694213
9817,9,0.0,-0.134310562491233
9818,9,-0.1111111111111111,-0.2066383784542011
9819,10,0.5111111111111111,0.48623342214996457
9820,9,0.1111111111111111,-0.055863374947397876
9821,9,0.3888888888888889,0.24368775424323186
9822,9,0.2222222222222222,0.13757188946556323
9823,9,0.1111111111111111,0.046973628839949516
9824,9,0.5,0.569820451676252
9825,5,-0.19999999999999998,-0.11313868613138695
9826,9,0.4444444444444444,0.6564560246878945
9827,9,0.3888888888888889,0.5715738532753543
9828,10,0.6,0.5104246639268993
9829,7,0.04761904761904762,0.28757269666360574
9830,8,-0.2857142857142857,-0.2975408297353107
9831,10,0.15555555555555553,0.11777988529106265
9832,10,-0.1111111111111111,-0.04942118652997929
9833,9,0.16666666666666666,0.08111235797447049
9834,9,-0.1111111111111111,-0.2939402440735025
9835,8,-0.2857142857142857,-0.1391026844377698
9836,7,-0.23809523809523814,0.08968472604836239
9837,8,-0.42857142857142855,-0.4479694637381889
9838,7,0.04761904761904762,-0.09060299969390886
9839,9,0.16666666666666666,0.40175690840230055
9840,10,-0.3333333333333333,0.013593460687350425
9841,10,0.06666666666666667,0.13330021526742847
9842,8,0.9999999999999998,0.9999999999999998
9843,9,0.5,0.5440629821854398
9844,10,0.4222222222222222,0.688088033840642
9845,8,0.0,-0.2360928602715724
9846,9,-0.2777777777777778,-0.2556284191331181
9847,8,0.21428571428571427,0.5126712971653838
9848,10,-0.06666666666666667,-0.06507699950322893
9849,10,0.37777777777777777,0.547456683075163
9850,9,0.0,-0.1300147285734324
9851,9,0.16666666666666666,0.1202833496984149
9852,9,0.05555555555555555,0.0975767989900407
9853,10,0.5555555555555555,0.3996296798085174
9854,10,-0.4666666666666666,-0.44706378238419986
9855,10,0.15555555555555553,0.40879736259766064
9856,8,0.42857142857142855,0.5611038107752955
9857,7,0.33333333333333337,0.16008570554025098
9858,8,0.14285714285714285,-0.10643889618922453
9859,8,-0.2857142857142857,-0.42331518678430624
9860,9,-0.16666666666666666,-0.04872703043905184
9861,8,0.2857142857142857,0.26112258306739256
9862,9,0.2777777777777778,0.12380768691261054
9863,7,-0.33333333333333337,-0.33027242118151223
9864,10,-0.24444444444444444,-0.4162940884252359
9865,6,-0.2,-0.323809523809524
9866,5,0.7999999999999999,0.6715328467153284
9867,8,0.4999999999999999,0.36224266316250564
9868,10,0.3333333333333333,0.6194433154194704
9869,8,0.2857142857142857,0.21112571178274203
9870,10,0.5111111111111111,0.660825844134339
9871,8,0.4999999999999999,0.5549715286903197
9872,10,0.37777777777777777,0.33226452302458265
9873,9,-0.05555555555555555,-0.19911628559405248
9874,10,0.06666666666666667,0.1199626669075253
9875,10,0.15555555555555553,0.4053199656776407
9876,8,0.8571428571428571,0.8798573305800637
9877,8,0.14285714285714285,0.0859145234966524
9878,6,0.6,0.7442176870748299
9879,7,0.33333333333333337,0.1172329354147535
9880,6,0.2,0.05850340136054422
9881,7,0.33333333333333337,0.6005509641873279
9882,8,0.3571428571428571,0.28039546962017403
9883,8,0.07142857142857142,-0.11332206995807506
9884,8,0.0,-0.01921031224579174
9885,8,0.42857142857142855,0.5502158813591138
9886,7,-0.4285714285714286,-0.460361187633915
9887,9,0.3888888888888889,0.2637291345209708
9888,9,-0.16666666666666666,-0.004506242109692922
9889,9,0.0,0.2979029316874738
9890,8,0.14285714285714285,0.21337838683436589
9891,8,-0.07142857142857142,0.2415993992866528
9892,7,0.04761904761904762,-0.1077441077441077
9893,9,-0.2222222222222222,-0.29614953008837164
9894,9,-0.1111111111111111,-0.11353275354187134
9895,8,0.3571428571428571,0.17814905199924919
9896,8,0.4999999999999999,0.45785620424253815
9897,8,0.0,0.29503785745572864
9898,10,-0.19999999999999998,-0.22735552243748966
9899,9,-0.3333333333333333,-0.28142095665591255
9900,8,0.14285714285714285,0.04123646830611362
9901,8,-0.2857142857142857,-0.19992491083161254
9902,10,-0.1111111111111111,-0.13448945490674272
9903,8,0.14285714285714285,0.14792566172329635
9904,7,0.23809523809523814,0.40067340067340057
9905,9,0.2777777777777778,0.07893813999158375
9906,7,0.33333333333333337,0.10437710437710435
9907,8,0.0,-0.2534885176146671
9908,9,0.05555555555555555,0.07362533314630383
9909,10,-0.24444444444444444,-0.2894970570082342
9910,10,-0.06666666666666667,-0.12839272004696728
9911,10,-0.15555555555555553,-0.07564467326017248
9912,5,0.39999999999999997,0.6569343065693432
9913,5,0.9999999999999999,1.0
9914,6,-0.2,-0.37142857142857144
9915,6,-0.2,-0.37142857142857144
9916,10,0.15555555555555553,0.020488039862108412
9917,8,0.42857142857142855,0.5574745009699016
9918,8,0.0,0.11063137475752463
9919,7,-0.23809523809523814,-0.2782369146005511
9920,8,0.4999999999999999,0.6804330142043675
9921,7,0.5238095238095238,0.7542087542087542
9922,6,0.06666666666666665,-0.12108843537414965
9923,9,-0.16666666666666666,-0.10211810913171557
9924,8,0.5714285714285714,0.5499655841311558
9925,7,0.5238095238095238,0.4129170492806856
9926,6,0.4666666666666666,0.5918367346938775
9927,9,0.5555555555555556,0.45356992565577214
9928,5,0.0,0.2846715328467153
9929,9,0.1111111111111111,0.03962687613971098
9930,10,0.4666666666666666,0.28988845233256566
9931,10,-0.1111111111111111,-0.12139276520796649
9932,7,0.5238095238095238,0.7558922558922558
9933,9,0.05555555555555555,0.2584513957076729
9934,8,0.21428571428571427,0.3760090107002064
9935,10,0.7333333333333333,0.8518719234069458
9936,9,0.1111111111111111,-0.03875017534015988
9937,10,-0.4666666666666666,-0.5477577564015716
9938,10,0.06666666666666667,0.3182194523476192
9939,10,0.24444444444444444,0.5382438392870583
9940,10,0.24444444444444444,0.3819115145493686
9941,7,1.0,1.0
9942,8,-0.14285714285714285,-0.13253238220386704
9943,9,0.1111111111111111,-0.014640903352503912
9944,8,0.14285714285714285,0.03372755146736745
9945,8,0.4999999999999999,0.6851260872285838
9946,9,0.6666666666666666,0.764763641464441
9947,10,-0.24444444444444444,-0.36195035300847517
9948,9,0.8888888888888888,0.9552882592228924
9949,8,-0.8571428571428571,-0.892622489205932
9950,7,0.4285714285714286,0.258647076828895
9951,5,-0.19999999999999998,-0.26277372262773724
9952,7,0.7142857142857143,0.8518518518518519
9953,8,0.4999999999999999,0.47813027970715233
9954,7,-0.04761904761904762,-0.17033976124885217
9955,10,0.37777777777777777,0.5576781225067365
9956,9,0.611111111111111,0.7865934913732642
9957,9,0.611111111111111,0.7839633889746108
9958,9,-0.1111111111111111,-0.15894585495861963
9959,8,-0.07142857142857142,0.027344972154433614
9960,8,-0.14285714285714285,-0.1587510168324885
9961,8,0.07142857142857142,0.00838495713659982
9962,7,0.8095238095238096,0.8650137741046833
9963,9,0.2222222222222222,0.3835565998036191
9964,9,0.3333333333333333,0.2905035769392621
9965,6,-0.2,-0.2217687074829933
9966,6,0.06666666666666665,0.009523809523809462
9967,8,-0.2857142857142857,-0.3949064514110505
9968,9,-0.2777777777777778,-0.39116636274372274
9969,9,0.3333333333333333,0.329148548183476
9970,10,-0.19999999999999998,-0.33944512185942866
9971,8,0.5714285714285714,0.3937801138852388
9972,8,0.4999999999999999,0.4624241286527753
9973,6,0.2,0.18367346938775506
9974,7,-0.23809523809523814,0.10361187633914906
9975,9,0.4444444444444444,0.5406789170991726
9976,8,0.42857142857142855,0.3997872473562355
9977,7,0.33333333333333337,0.47291092745638197
9978,8,0.7857142857142856,0.7722295225580376
9979,10,0.06666666666666667,0.28025410588748884
9980,7,-0.4285714285714286,-0.39455157636975835
9981,8,-0.3571428571428571,-0.40942369063262607
9982,7,-0.5238095238095238,-0.5679522497704317
9983,8,0.2857142857142857,0.1698266691696388
9984,8,0.21428571428571427,0.16901320317877494
9985,8,0.07142857142857142,-0.027219823540454165
9986,8,-0.6428571428571428,-0.6661034979037609
9987,8,0.07142857142857142,0.05537826168575193
9988,9,0.3333333333333333,0.17541029597418986
9989,9,0.7222222222222222,0.7884345630523215
9990,9,0.3888888888888889,0.6093771917519988
9991,9,-0.05555555555555555,0.3587810352083041
9992,8,0.42857142857142855,0.5268130905450222
9993,10,0.37777777777777777,0.6299808818437731
9994,9,-0.16666666666666666,0.1153212231729556
9995,9,0.4444444444444444,0.28334969841492497
9996,6,0.9999999999999999,1.0
9997,8,0.07142857142857142,-0.004755647331205745
9998,8,-0.21428571428571427,-0.35560978662161336
9999,9,0.6666666666666666,0.7415486042923272
10000,9,0.3888888888888889,0.20883013045307905
10001,10,0.3333333333333333,0.48456246518839663
10002,10,0.28888888888888886,0.21582441403603853
10003,9,0.0,0.2921167064104362
10004,8,-0.07142857142857142,-0.16863775733683753
10005,9,0.2777777777777778,0.28587459671763205
10006,8,0.14285714285714285,0.022526750516238092
10007,10,0.24444444444444444,0.2408135001279561
10008,10,0.19999999999999998,0.4835689232112481
10009,9,0.7222222222222222,0.7378313929022304
10010,10,0.06666666666666667,0.026072950066988787
10011,8,0.8571428571428571,0.9389900506851885
10012,6,0.2,0.1401360544217687
10013,7,0.33333333333333337,0.3370064279155189
10014,7,0.33333333333333337,0.15901438628711362
10015,8,0.07142857142857142,0.023027344972154667
10016,8,-0.14285714285714285,-0.10406107252362179
10017,8,0.7857142857142856,0.835304424003504
10018,8,0.2857142857142857,0.18715975220574446
10019,9,-0.05555555555555555,-0.10380137466685363
10020,10,0.15555555555555553,0.36464495927983265
10021,7,-0.33333333333333337,-0.3523109886746252
10022,8,0.14285714285714285,0.09217195419560753
10023,9,-0.2222222222222222,-0.31850540047692544
10024,9,0.2777777777777778,0.32874526581568253
10025,9,0.1111111111111111,0.29211670641043636
10026,8,0.2857142857142857,0.20155184281334101
10027,9,0.8888888888888888,0.8865899845700661
10028,9,0.4444444444444444,0.64900406789171
10029,7,0.8095238095238096,0.7600244872972146
10030,7,0.6190476190476191,0.7471686562595652
10031,8,0.21428571428571427,0.2238908704086101
10032,9,-0.05555555555555555,0.12975171833356722
10033,8,0.5714285714285714,0.6075339465615418
10034,9,0.05555555555555555,0.2917660260906157
10035,8,0.2857142857142857,0.6280583192541142
10036,7,0.14285714285714288,0.2445668809305172
10037,6,0.3333333333333333,0.4993197278911565
10038,7,0.8095238095238096,0.8350168350168351
10039,7,0.6190476190476191,0.7610958065503519
10040,10,0.5111111111111111,0.6344969817399029
10041,9,0.2222222222222222,0.1501437789311264
10042,5,0.7999999999999999,0.8175182481751825
10043,10,0.24444444444444444,0.32180222493188215
10044,6,-0.06666666666666665,0.24897959183673476
10045,10,0.8666666666666666,0.8356139637808789
10046,9,0.5,0.68484359657736
10047,9,0.2777777777777778,0.43950764483097216
10048,6,0.06666666666666665,0.11156462585034019
10049,9,0.8333333333333334,0.8085285453780335
10050,8,0.5714285714285714,0.6425755584756899
10051,7,0.33333333333333337,0.45576981940618305
10052,7,0.14285714285714288,0.1386593204775024
10053,9,-0.4444444444444444,-0.5102047973067749
10054,7,0.5238095238095238,0.4129170492806856
10055,7,0.14285714285714288,-0.003826140189776603
10056,10,-0.022222222222222223,0.05321471044272838
10057,5,0.0,0.2846715328467153
10058,8,0.2857142857142857,0.0862899693385897
10059,9,0.2222222222222222,0.25624210969280414
10060,6,0.06666666666666665,-0.13741496598639458
10061,8,0.2857142857142857,0.12821475502158816
10062,8,0.9285714285714285,0.9674613603654337
10063,8,-0.07142857142857142,0.014204367686628083
10064,9,-0.5,-0.6547201571047832
10065,10,0.19999999999999998,0.3494708636288368
10066,8,0.07142857142857142,0.27939428070834105
10067,10,0.5555555555555555,0.6052025470803415
10068,8,0.42857142857142855,0.30091984231274643
10069,7,0.04761904761904762,-0.1147842056932964
10070,9,0.2777777777777778,0.6184247440033666
10071,10,0.4666666666666666,0.557693176173057
10072,10,0.6888888888888888,0.7272275662737661
10073,9,0.0,0.03252559966334703
10074,9,0.16666666666666666,0.1946275775003506
10075,8,0.07142857142857142,-0.009198423127463898
10076,6,0.2,0.027210884353741555
10077,9,-0.1111111111111111,-0.1923481554215179
10078,8,-0.07142857142857142,-0.1328452537388148
10079,9,0.0,-0.15456235096086401
10080,9,-0.2777777777777778,-0.44981764623369297
10081,9,-0.16666666666666666,0.10862322906438493
10082,10,0.28888888888888886,0.5696457872314803
10083,9,-0.2222222222222222,-0.42667274512554354
10084,9,0.1111111111111111,0.1769708233973909
10085,6,0.3333333333333333,0.4666666666666667
10086,8,0.9285714285714285,0.9386771791502406
10087,8,-0.3571428571428571,-0.4138038921218947
10088,8,0.0,-0.1880357925035979
10089,9,0.0,0.002717772478608424
10090,8,0.6428571428571428,0.6458294224391465
10091,7,0.04761904761904762,0.09274563820018367
10092,5,0.7999999999999999,0.8722627737226277
10093,10,0.19999999999999998,0.031868611600355395
10094,9,0.5,0.5834969841492497
10095,9,-0.2222222222222222,-0.27886099032122313
10096,8,0.14285714285714285,0.3668731618797321
10097,8,0.2857142857142857,0.5520931105688004
10098,8,0.07142857142857142,-0.08403729428696582
10099,9,0.4444444444444444,0.4543589563753683
10100,7,-0.04761904761904762,-0.14921946740128544
10101,8,-0.21428571428571427,-0.3055503410299731
10102,9,-0.3888888888888889,-0.3576237901528966
10103,6,0.2,0.4448979591836734
10104,8,-0.3571428571428571,-0.4425880733370876
10105,6,-0.7333333333333333,-0.7795918367346942
10106,9,0.0,0.18656193014448033
10107,9,0.3333333333333333,0.29318628138588865
10108,9,0.0,0.029176602609061554
10109,9,0.16666666666666666,0.3139290223032683
10110,10,0.24444444444444444,0.4563067335049451
10111,8,0.21428571428571427,0.10662661911019342
10112,9,0.3888888888888889,0.48213283770514803
10113,8,0.21428571428571427,0.13071772730117023
10114,9,0.3333333333333333,0.27723032683405796
10115,9,0.3333333333333333,0.29320381540187956
10116,8,0.3571428571428571,0.28496339403041115
10117,10,0.1111111111111111,0.2644327025847144
10118,4,0.3333333333333334,0.2
10119,5,0.39999999999999997,0.5255474452554745
10120,8,0.21428571428571427,0.027094674926475486
10121,10,-0.37777777777777777,-0.41615860542835226
10122,8,0.07142857142857142,0.43970965521556865
10123,4,1.0,0.9999999999999998
10124,7,0.23809523809523814,0.5528007346189163
10125,6,-0.4666666666666666,-0.6095238095238096
10126,8,0.2857142857142857,0.4394593579876104
10127,10,0.06666666666666667,-0.11005735446868097
10128,7,0.14285714285714288,0.3677685950413223
10129,7,0.14285714285714288,-0.0831037649219466
10130,9,0.05555555555555555,0.1912961144620563
10131,8,0.21428571428571427,0.3760090107002064
10132,9,0.3888888888888889,0.3215913872913453
10133,10,-0.37777777777777777,-0.5089343509611763
10134,7,-0.4285714285714286,-0.4674012855831039
10135,7,0.8095238095238096,0.8125191307009489
10136,8,0.7857142857142856,0.8670921719541955
10137,9,0.7777777777777778,0.8814700519006874
10138,8,0.5714285714285714,0.7798635880107626
10139,9,0.3333333333333333,0.31028194697713574
10140,9,0.3888888888888889,0.47513676532473004
10141,8,0.7142857142857142,0.8687816782429134
10142,8,0.9285714285714285,0.9386771791502406
10143,8,0.7142857142857142,0.8046430135786246
10144,9,0.5,0.3281666432879785
10145,7,0.33333333333333337,0.45576981940618305
10146,8,-0.42857142857142855,-0.49083286402603077
10147,8,-0.3571428571428571,-0.3435955196796192
10148,10,-0.06666666666666667,-0.11595839166629034
10149,9,0.16666666666666666,0.07458970402581017
10150,9,0.1111111111111111,0.3260099593210829
10151,9,-0.05555555555555555,-0.18971805302286437
10152,8,0.3571428571428571,0.18703460359176521
10153,9,0.1111111111111111,-0.04909524477486322
10154,9,0.0,0.14851311544396134
10155,9,0.3333333333333333,0.5266341702903634
10156,10,0.4666666666666666,0.6996191422420931
10157,10,0.1111111111111111,-0.039606196089057494
10158,6,0.06666666666666665,-0.03809523809523824
10159,10,0.28888888888888886,0.4377756702644929
10160,8,-0.5714285714285714,-0.6507102183843314
10161,7,-0.14285714285714288,-0.21854912764003678
10162,8,0.2857142857142857,0.3037356861272762
10163,8,0.2857142857142857,0.2384706839371755
10164,10,0.37777777777777777,0.5197579370455675
10165,9,0.2222222222222222,0.38843105624912333
10166,7,0.7142857142857143,0.8518518518518519
10167,8,0.2857142857142857,0.37500782178837366
10168,9,0.16666666666666666,-0.07781596296815839
10169,10,-0.24444444444444444,-0.31006036520194513
10170,8,-0.4999999999999999,-0.5284400225267506
10171,8,0.9999999999999998,0.9999999999999998
10172,9,0.05555555555555555,-0.010345069434703327
10173,7,0.5238095238095238,0.7542087542087542
10174,2,1.0,1.0
10175,5,0.39999999999999997,0.6569343065693432
10176,7,0.23809523809523814,0.2828282828282828
10177,8,0.07142857142857142,0.09742819598272968
10178,9,-0.2777777777777778,-0.5081708514518163
10179,9,0.3333333333333333,0.1877191751998878
10180,9,-0.16666666666666666,-0.26827044466264544
10181,9,0.7777777777777778,0.7951150231449011
10182,9,-0.1111111111111111,-0.13869406648898874
10183,7,0.23809523809523814,0.4735231098867462
10184,9,0.2777777777777778,0.38855379436106063
10185,9,-0.2777777777777778,-0.3293940244073503
10186,10,0.06666666666666667,0.0393653374279306
10187,7,0.33333333333333337,0.10437710437710435
10188,8,0.6428571428571428,0.7477003942181341
10189,7,0.4285714285714286,0.6455463728191
10190,10,0.3333333333333333,0.39898237215673876
10191,8,-0.7857142857142856,-0.8650897941305296
10192,9,0.5,0.6843526441296115
10193,10,-0.06666666666666667,-0.17895798521729955
10194,10,0.19999999999999998,0.4429390778124012
10195,9,-0.05555555555555555,0.24863234675270024
10196,10,0.28888888888888886,0.5641662526908429
10197,10,0.15555555555555553,0.18062894217886774
10198,9,0.4444444444444444,0.5445364006171973
10199,7,0.33333333333333337,0.4993878175696357
10200,8,-0.07142857142857142,-0.2279582003629308
10201,9,0.5,0.5665415906859306
10202,6,-0.06666666666666665,-0.23265306122448975
10203,8,0.21428571428571427,0.4316375696139165
10204,9,0.4444444444444444,0.23681441997475078
10205,10,-0.5111111111111111,-0.6218820093633807
10206,8,0.21428571428571427,0.44759401789625175
10207,9,0.2777777777777778,0.556722541730958
10208,9,0.2222222222222222,0.39530439051760424
10209,9,-0.2777777777777778,-0.36011362042362194
10210,10,0.15555555555555553,0.287359436390733
10211,9,0.5,0.6791099733482957
10212,7,0.33333333333333337,0.18258340985613714
10213,10,-0.24444444444444444,-0.22774691776182096
10214,9,0.16666666666666666,-0.020164118389676015
10215,8,0.0,-0.10418622113760075
10216,8,0.6428571428571428,0.6856266816845002
10217,5,-0.19999999999999998,-0.1624087591240877
10218,9,0.05555555555555555,0.028755786225277018
10219,6,0.4666666666666666,0.5605442176870749
10220,10,0.8222222222222221,0.8792695961101328
10221,10,0.7777777777777777,0.8931791837902121
10222,10,0.06666666666666667,-0.08193710578211315
10223,8,0.42857142857142855,0.5269382391590013
10224,9,0.3333333333333333,0.460373123860289
10225,9,0.2777777777777778,0.28508556599803625
10226,6,0.3333333333333333,0.5156462585034014
10227,8,-0.14285714285714285,-0.21575621049996851
10228,10,-0.15555555555555553,-0.34551174938656304
10229,10,0.19999999999999998,0.05360610576705955
10230,8,-0.21428571428571427,-0.32682560540642003
10231,5,-0.19999999999999998,-0.2554744525547445
10232,6,0.2,0.19319727891156455
10233,9,0.5555555555555556,0.750771496703605
10234,7,0.23809523809523814,0.41903887358432806
10235,9,0.7222222222222222,0.8501718333567121
10236,6,0.8666666666666666,0.8639455782312926
10237,9,0.1111111111111111,0.3711600504979661
10238,6,0.2,0.0503401360544218
10239,9,0.5,0.6179513255716089
10240,9,-0.05555555555555555,-0.21407280123439482
10241,9,0.6666666666666666,0.836793379155562
10242,9,0.5,0.4092790012624491
10243,6,0.3333333333333333,0.2666666666666667
10244,7,0.33333333333333337,0.2702785430058157
10245,9,0.5,0.5921763220648059
10246,9,0.2777777777777778,0.19450483938841365
10247,8,0.21428571428571427,0.4358300481822163
10248,6,0.9999999999999999,1.0
10249,3,-0.33333333333333337,-0.36363636363636354
10250,8,-0.8571428571428571,-0.8597709780364182
10251,7,0.04761904761904762,0.28558310376492185
10252,5,0.19999999999999998,0.45255474452554734
10253,7,0.14285714285714288,-0.003826140189776603
10254,8,0.21428571428571427,0.07039609536324398
10255,8,0.7857142857142856,0.870346035917652
10256,6,0.2,0.417687074829932
10257,7,-0.14285714285714288,-0.11325374961738591
10258,9,0.05555555555555555,0.28561158647776685
10259,9,0.2777777777777778,0.4996493196801796
10260,9,0.6666666666666666,0.7479309861130594
